"scenario";"year";"Ass";"Rule";"Rec";"INN";"OER";"Ftgt";"biomass_q95";"biomass_q50";"biomass_q05";"catch_q95";"catch_q50";"catch_q05";"catch.iyv_q95";"catch.iyv_q50";"catch.iyv_q05";"discards_q95";"discards_q50";"discards_q05";"disc.iyv_q95";"disc.iyv_q50";"disc.iyv_q05";"f_q95";"f_q50";"f_q05";"landings_q95";"landings_q50";"landings_q05";"land.iyv_q95";"land.iyv_q50";"land.iyv_q05";"rec_q95";"rec_q50";"rec_q05";"ssb_q95";"ssb_q50";"ssb_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2025;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";345114.558847289;257381.184479235;163369.680691664;23445.3355493664;15996.5601150587;10494.836253822;1.43495963327388;1.04708226488863;0.848316061959637;0;0;0;NA;NA;NA;0.0938245453437228;0.068732234901826;0.0483408664835261;23445.3355493664;15996.5601150587;10494.836253822;1.43495963327388;1.04708226488863;0.848316061959637;10837576.3614994;5639281.19786999;2885255.57203901;345114.558847289;257381.184479235;163369.680691664;0.361633709921225;0.268002730293162;0.190334032468898;23445.3355493664;15996.5601150587;10494.836253822
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2026;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";342067.718655548;261078.919297628;171368.568675301;24245.414374947;16868.2302589615;11216.2222853955;1.39939844689526;1.03069719351328;0.840231126558802;0;0;0;NA;NA;NA;0.0972669749722942;0.0702804078058955;0.0502950654571799;24245.414374947;16868.2302589615;11216.2222853955;1.39939844689526;1.03069719351328;0.840231126558802;10908001.1971751;5857903.88188011;3170457.03808452;342067.718655548;261078.919297628;171368.568675301;0.374310736591397;0.27384355090888;0.197803191629631;24245.414374947;16868.2302589615;11216.2222853955
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2027;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";351142.548836786;264740.969803913;181234.690852171;23704.2704249504;16888.3635646247;11532.732635681;1.35335610435358;0.984284880302002;0.789845729711864;0;0;0;NA;NA;NA;0.0919588951700582;0.0691548963490994;0.0515650766269709;23704.2704249504;16888.3635646247;11532.732635681;1.35335610435358;0.984284880302002;0.789845729711864;11216906.223204;5892944.28394024;3014664.76231045;351142.548836786;264740.969803913;181234.690852171;0.35474669868283;0.269598142935613;0.202644054692433;23704.2704249504;16888.3635646247;11532.732635681
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2028;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";356747.542084631;266338.842756079;185440.81750063;24490.785592038;17476.2107556218;11874.5400598414;1.37383332012387;1.02267572383058;0.849831289220079;0;0;0;NA;NA;NA;0.097426853388087;0.0698834930938982;0.0530899299258371;24490.785592038;17476.2107556218;11874.5400598414;1.37383332012387;1.02267572383058;0.849831289220079;10860704.3310575;5802229.07150148;3166848.93101171;356747.542084631;266338.842756079;185440.81750063;0.374898545445015;0.272346900077573;0.20854204084294;24490.785592038;17476.2107556218;11874.5400598414
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2029;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";362248.931207889;266411.673991503;189196.993360721;25656.2951619032;17852.2295787968;12397.6149230896;1.37997660869841;1.00494606018249;0.827267937503221;0;0;0;NA;NA;NA;0.101352515142211;0.0719094674494064;0.0529594415048083;25656.2951619032;17852.2295787968;12397.6149230896;1.37997660869841;1.00494606018249;0.827267937503221;10803092.860903;5892740.28959437;3213969.37555232;362248.931207889;266411.673991503;189196.993360721;0.389305454754309;0.279980530372645;0.208042701759663;25656.2951619032;17852.2295787968;12397.6149230896
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2030;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";357912.755074139;268418.330693264;196335.393476662;25407.891797167;17591.1753131663;12860.1690578175;1.33961365356229;0.983233315022052;0.778352767914531;0;0;0;NA;NA;NA;0.0975437783032068;0.0716105489599131;0.0527721208003787;25407.891797167;17591.1753131663;12860.1690578175;1.33961365356229;0.983233315022052;0.778352767914531;11075432.8702066;5840972.27199642;3128822.29912873;357912.755074139;268418.330693264;196335.393476662;0.375328378154879;0.278855136612875;0.207325760321111;25407.891797167;17591.1753131663;12860.1690578175
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2031;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";361157.195850272;266682.059700311;203119.438539794;25668.8743626729;18161.2396835477;13321.1424320004;1.32928977049847;1.00785829712396;0.833423223279663;0;0;0;NA;NA;NA;0.0995550057607992;0.0732958277890629;0.0536632471052601;25668.8743626729;18161.2396835477;13321.1424320004;1.32928977049847;1.00785829712396;0.833423223279663;11204891.7928097;5966119.12360244;3162207.27050426;361157.195850272;266682.059700311;203119.438539794;0.382714923016134;0.285195982868612;0.210735114753231;25668.8743626729;18161.2396835477;13321.1424320004
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2032;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";356356.172668925;266356.181837116;205309.121396103;26506.2216149127;18405.383632635;13246.0326360736;1.30309792069202;1.00124483977693;0.820463128684492;0;0;0;NA;NA;NA;0.100276443777543;0.0747696335108119;0.0539491219890206;26506.2216149127;18405.383632635;13246.0326360736;1.30309792069202;1.00124483977693;0.820463128684492;11332993.331251;5912206.39007119;3230944.31255378;356356.172668925;266356.181837116;205309.121396103;0.38536130932389;0.290733158632664;0.21182814346596;26506.2216149127;18405.383632635;13246.0326360736
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2033;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";355939.384455043;269418.814148385;201518.219152731;25821.0645086335;18602.8767171671;13476.0034257354;1.29585767513697;0.983052711866619;0.791280670686715;0;0;0;NA;NA;NA;0.100072594021487;0.0742729726535816;0.0547390267156697;25821.0645086335;18602.8767171671;13476.0034257354;1.29585767513697;0.983052711866619;0.791280670686715;11485997.7973714;5925379.54331603;3217539.14601636;355939.384455043;269418.814148385;201518.219152731;0.38461371594207;0.288868004895133;0.214846526508435;25821.0645086335;18602.8767171671;13476.0034257354
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2034;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";364002.584216413;270775.528042451;202376.413965443;26922.9999451364;18677.3264716756;13441.4181482251;1.31782001445264;0.994287624121074;0.832139269793967;0;0;0;NA;NA;NA;0.101652213273285;0.0756746370284396;0.053831723229289;26922.9999451364;18677.3264716756;13441.4181482251;1.31782001445264;0.994287624121074;0.832139269793967;11549997.0139397;6017299.85543217;3157177.73582548;364002.584216413;270775.528042451;202376.413965443;0.390403285817611;0.294129636006297;0.211379316256452;26922.9999451364;18677.3264716756;13441.4181482251
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2035;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";361555.879200614;271983.363873922;200573.425655637;27264.5060913405;19175.6433694357;13327.3558150297;1.35119676379043;1.00367183440925;0.828628329518636;0;0;0;NA;NA;NA;0.104434314709397;0.0762144246972263;0.0535623861692505;27264.5060913405;19175.6433694357;13327.3558150297;1.35119676379043;1.00367183440925;0.828628329518636;11607552.2063673;5996640.855438;3077789.9969693;361555.879200614;271983.363873922;200573.425655637;0.400565128918257;0.296154135596289;0.21034939664437;27264.5060913405;19175.6433694357;13327.3558150297
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2036;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";358978.777382677;275927.97017859;201129.629781142;26745.612371163;19223.1057345098;13608.1298120763;1.36297270629864;0.9897916551946;0.796580993076634;0;0;0;NA;NA;NA;0.104128717997178;0.0758064558352823;0.0550409028938747;26745.612371163;19223.1057345098;13608.1298120763;1.36297270629864;0.9897916551946;0.796580993076634;11885550.5266476;6022314.90885646;3115985.13848057;358978.777382677;275927.97017859;201129.629781142;0.399449043203935;0.294624119790046;0.215999360775454;26745.612371163;19223.1057345097;13608.1298120763
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2037;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";367321.343243644;273103.167961487;208721.913082046;27750.3604862735;19564.1943115829;13661.1486589949;1.3589301422221;0.999621668825697;0.824431430657508;0;0;0;NA;NA;NA;0.107152403461948;0.076190500836862;0.0559256745631759;27750.3604862735;19564.1943115829;13661.1486589949;1.3589301422221;0.999621668825697;0.824431430657508;10755559.2946208;5894176.00718981;3193378.81910431;367321.343243644;273103.167961487;208721.913082046;0.41047813720991;0.296064428875727;0.219375978768319;27750.3604862735;19564.1943115829;13661.1486589949
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2038;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";360898.317186245;272216.492934013;208507.991212313;28203.6017927651;19911.7147283077;14117.3125404834;1.32641930113536;1.00088509823792;0.818370381263413;0;0;0;NA;NA;NA;0.10680336475062;0.078044721049792;0.0577994189517014;28203.6017927651;19911.7147283077;14117.3125404834;1.32641930113536;1.00088509823792;0.818370381263413;10924941.797084;6002222.72239502;3167068.01719697;360898.317186245;272216.492934013;208507.991212313;0.409206567272007;0.303011451175767;0.226516225755229;28203.6017927651;19911.7147283077;14117.3125404834
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2039;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";353969.184720285;272544.512595251;209689.375037021;27367.4332239308;19740.6741945743;14042.8571423336;1.28902187306797;0.985659942484816;0.795576357967097;0;0;0;NA;NA;NA;0.105976955338279;0.0777867062378886;0.057622752980025;27367.4332239308;19740.6741945743;14042.8571423336;1.28902187306797;0.985659942484816;0.795576357967097;11288703.3333927;6102104.91600099;2971108.29151951;353969.184720285;272544.512595251;209689.375037021;0.406194272686191;0.302045461641692;0.225843194421437;27367.4332239308;19740.6741945743;14042.8571423336
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2040;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";358202.903373857;271050.588559938;208026.374989794;27939.9121074572;19944.2558432903;14169.756626922;1.31292611290806;0.994214811081174;0.824248642319991;0;0;0;NA;NA;NA;0.106012312965414;0.0783696222929749;0.057357331285824;27939.9121074572;19944.2558432903;14169.756626922;1.31292611290806;0.994214811081174;0.824248642319991;12199423.7371573;6067314.31421128;3277920.9758441;358202.903373857;271050.588559938;208026.374989794;0.406323199689773;0.304227544230661;0.22483255849676;27939.9121074572;19944.2558432903;14169.756626922
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2041;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";365517.309971869;274090.406824614;209384.109531195;28539.4944399469;20021.289921623;14222.5312210386;1.3214043754164;0.992369299059775;0.818680689327276;0;0;0;NA;NA;NA;0.109917114367074;0.0793546041082259;0.0574870815227668;28539.4944399469;20021.289921623;14222.5312210386;1.3214043754164;0.992369299059775;0.818680689327276;11527920.3882021;5985478.80418225;2982862.87941708;365517.309971869;274090.406824614;209384.109531195;0.420535732509195;0.307912162328803;0.225326642309358;28539.4944399469;20021.289921623;14222.5312210386
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2042;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";367400.289274172;277158.523516627;206315.767000386;28448.5754073825;20191.9703545678;14519.4526714097;1.3575317569073;0.988994214577839;0.782135959779628;0;0;0;NA;NA;NA;0.109443106108671;0.0790672317399033;0.0573490747328931;28448.5754073825;20191.9703545678;14519.4526714097;1.3575317569073;0.988994214577839;0.782135959779628;11068441.5017437;5934310.62686918;3215158.92020635;367400.289274172;277158.523516627;206315.767000386;0.418813176921802;0.306837490262217;0.224801115356177;28448.5754073824;20191.9703545678;14519.4526714097
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2043;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";367037.378769257;273554.159085102;201672.27047317;28439.8689649572;20635.7455164876;14667.6376442998;1.36997225365594;0.999778843865709;0.81519875401292;0;0;0;NA;NA;NA;0.110694235859741;0.0818448059817098;0.0572493518563513;28439.8689649572;20635.7455164876;14667.6376442998;1.36997225365594;0.999778843865709;0.81519875401292;10990472.6174437;5987650.65084451;3239970.43466844;367037.378769257;273554.159085102;201672.27047317;0.423358189842507;0.317213432911118;0.224421320531041;28439.8689649572;20635.7455164876;14667.6376442998
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2044;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";359080.749512784;269968.418681094;206906.677422377;29261.2818173471;20733.5140231284;15158.6511096504;1.36281830873972;0.993012947045498;0.822152258696779;0;0;0;NA;NA;NA;0.112672511110376;0.0823772613175621;0.0598762920859975;29261.2818173471;20733.5140231284;15158.6511096504;1.36281830873972;0.993012947045498;0.822152258696779;11320457.1287777;5910732.35274215;3103794.48227513;359080.749512784;269968.418681094;206906.677422377;0.430534130456503;0.31919966693204;0.234429848401568;29261.2818173471;20733.5140231284;15158.6511096504
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2045;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";360561.205422333;270739.849547955;203370.420408099;28065.6615220829;20508.1861009254;15122.8125195903;1.30080038747725;0.972391496250623;0.773363151926628;0;0;0;NA;NA;NA;0.111778999437375;0.0826383165635156;0.0586888535373681;28065.6615220829;20508.1861009254;15122.8125195903;1.30080038747725;0.972391496250623;0.773363151926628;10810237.3830358;5978425.42023746;3218498.25115373;360561.205422333;270739.849547955;203370.420408099;0.427294633234565;0.32017316537296;0.229907165318368;28065.6615220829;20508.1861009254;15122.8125195903
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2046;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";361112.740756321;266659.750134311;206689.061814135;28662.6595331472;20644.6309630331;15057.2785528997;1.35117667711318;0.994371146951129;0.824191351659141;0;0;0;NA;NA;NA;0.112475705601246;0.0831610513170258;0.0613828923609585;28662.6595331472;20644.6309630331;15057.2785528997;1.35117667711318;0.994371146951129;0.824191351659141;11059369.9074605;5822931.8820749;3079590.50831366;361112.740756321;266659.750134311;206689.061814135;0.429820822591413;0.322121855737999;0.240160937174139;28662.6595331472;20644.6309630331;15057.2785528997
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2047;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";352512.405539638;266650.846712137;205626.955198479;29066.2384786196;20768.4889612023;15056.7301714135;1.28926898084476;0.993602967182267;0.818872676571936;0;0;0;NA;NA;NA;0.113718712385821;0.085176879459739;0.0621364638546285;29066.2384786196;20768.4889612023;15056.7301714135;1.28926898084476;0.993602967182267;0.818872676571936;11329348.8231337;5895139.83656656;3029891.65675784;352512.405539638;266650.846712137;205626.955198479;0.434323876515296;0.329628865349122;0.243024493477803;29066.2384786196;20768.4889612023;15056.7301714135
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.06";2048;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.06";354915.934791385;265342.17388884;204445.348030998;28915.6585852692;20444.2476832066;14974.50540714;1.29441883033001;0.968791456901883;0.774560149869873;0;0;0;NA;NA;NA;0.113116470059879;0.0836678407462879;0.0599038625863536;28915.6585852692;20444.2476832066;14974.50540714;1.29441883033001;0.968791456901883;0.774560149869873;11976659.7897499;5863253.18059425;3128498.6926325;354915.934791385;265342.17388884;204445.348030998;0.432142760693598;0.324010303792882;0.23453479862787;28915.6585852692;20444.2476832066;14974.50540714
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2018;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";219391.566429006;154075.492547176;119523.549835784;14060;14060;14060;0.641687415548619;0.641687415548619;0.641687415548619;0;0;0;NA;NA;NA;0.123618543501917;0.0938179314495046;0.0654709828587281;14060;14060;14060;0.641687415548619;0.641687415548619;0.641687415548619;9573993.81078439;4724463.37304614;2379126.31374802;218778.0410497;153698.532288333;119321.066878041;0.470011110685173;0.36160931251826;0.255671488595623;14060;14060;14060
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2019;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";249930.702488462;167485.818489056;117827.839043461;16040.1546109586;11057.6712899768;6234.39930075011;1.14083603207387;0.786463107395221;0.443413890522767;0;0;0;NA;NA;NA;0.1027322514755;0.0676786582558398;0.0388115149492475;16040.1546109586;11057.6712899768;6234.39930075011;1.14083603207387;0.786463107395221;0.443413890522767;9421621.98213944;5053699.82609119;2400738.10164555;249930.702488462;167485.818489056;117827.839043461;0.394344911654356;0.264023092994847;0.15344937020573;16040.1546109586;11057.6712899768;6234.39930075011
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2020;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";274005.556957251;186260.069858598;121271.439149033;18054.6160349296;11554.7811005015;6999.70032910299;1.56309905443778;1.06330358545409;0.805682845952628;0;0;0;NA;NA;NA;0.0973757551090398;0.0657888812028035;0.042497275821846;18054.6160349296;11554.7811005015;6999.70032910299;1.56309905443778;1.06330358545409;0.805682845952628;10342153.2499295;5181959.56466631;2528593.24873215;274005.556957251;186260.069858598;121271.439149033;0.374710679889543;0.256875151606314;0.167734969682035;18054.6160349296;11554.7811005015;6999.70032910299
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2021;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";305322.594945824;206146.374473427;126271.043749339;19200.3880522877;12355.4134197065;6988.95018488955;1.56404056022112;1.05033240297658;0.7669324135946;0;0;0;NA;NA;NA;0.0922668379198899;0.0655269904384172;0.042608541570412;19200.3880522877;12355.4134197065;6988.95018488955;1.56404056022112;1.05033240297658;0.7669324135946;11236201.955899;5502647.45616478;2860116.52823906;305322.594945824;206146.374473427;126271.043749339;0.355884273235861;0.255883577473667;0.168165474846114;19200.3880522877;12355.4134197065;6988.95018488955
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2022;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";319726.909932507;223477.844549962;137017.405664575;21415.5061228713;13667.4383799609;8093.83215386014;1.5793199998372;1.08298234851704;0.853803632314792;0;0;0;NA;NA;NA;0.0957202930116314;0.0665746473636657;0.0456261694706802;21415.5061228713;13667.4383799609;8093.83215386014;1.5793199998372;1.08298234851704;0.853803632314792;10949422.7058091;5579188.95126543;2758802.61220679;319726.909932507;223477.844549962;137017.405664575;0.368619839815198;0.259848776052884;0.17974306838923;21415.5061228713;13667.4383799609;8093.83215386014
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2023;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";332894.260022869;236465.194641709;144747.328427944;22516.622559752;14893.2549162528;8750.70069859987;1.51204244381074;1.06178113593878;0.848452903803005;0;0;0;NA;NA;NA;0.0962830667976266;0.0679632538502035;0.0482127348718552;22516.622559752;14893.2549162528;8750.70069859987;1.51204244381074;1.06178113593878;0.848452903803005;10466441.5602501;5775090.37495015;2918789.39491359;332894.260022869;236465.194641709;144747.328427944;0.370691439150854;0.265098468757556;0.189843443034823;22516.6225597519;14893.2549162528;8750.70069859987
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2024;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";338193.206290325;245857.965534062;151930.180394308;23588.3608155202;15725.0097445142;9372.51293967737;1.46403169055253;1.05098634698125;0.809805533275746;0;0;0;NA;NA;NA;0.0960565009237479;0.0690536374744132;0.0504437296309981;23588.3608155202;15725.0097445142;9372.51293967737;1.46403169055253;1.05098634698125;0.809805533275746;10856850.2252818;5872758.8861094;3034725.81263611;338193.206290325;245857.965534062;151930.180394308;0.369857566127392;0.269215979662653;0.198371690308485;23588.3608155202;15725.0097445142;9372.51293967737
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2025;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";342316.435507876;255467.571749937;160796.293950013;24465.0627320141;16711.863412217;10956.0571794769;1.40781394837574;1.04357351584794;0.845119315146923;0;0;0;NA;NA;NA;0.0994865112009425;0.0721252295262778;0.0518115962690178;24465.0627320141;16711.863412217;10956.0571794769;1.40781394837574;1.04357351584794;0.845119315146923;10753804.1553977;5660671.59843982;2922207.74190923;342316.435507876;255467.571749937;160796.293950013;0.382463582993121;0.280792656820432;0.203588771942496;24465.0627320141;16711.863412217;10956.0571794769
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2026;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";340334.387266097;258293.287127197;171056.000998748;24892.5672017356;17546.3887426647;11878.3617460666;1.40248345955035;1.01991080146521;0.830336894611769;0;0;0;NA;NA;NA;0.0985230882343378;0.0739653946293668;0.0525600653980993;24892.5672017356;17546.3887426647;11878.3617460666;1.40248345955035;1.01991080146521;0.830336894611769;11316141.9698607;5777386.88958489;3170095.72335426;340334.387266097;258293.287127197;171056.000998748;0.378926697039969;0.287712505932452;0.206455553192325;24892.5672017356;17546.3887426647;11878.3617460666
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2027;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";348440.326833065;260491.071156104;184995.691383488;24283.5049429265;17304.3677552825;11984.6721107196;1.32217896571379;0.978251310716338;0.78191787723885;0;0;0;NA;NA;NA;0.0973487451254845;0.0718497189077841;0.0531009396734958;24283.5049429265;17304.3677552825;11984.6721107196;1.32217896571379;0.978251310716338;0.78191787723885;11223610.9451979;5993033.941099;3045967.11563671;348440.326833065;260491.071156104;184995.691383488;0.374611380064348;0.279755607968423;0.208584168105283;24283.5049429265;17304.3677552825;11984.6721107196
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2028;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";355126.331159102;262893.274463346;186127.673017817;25205.3716905346;17941.7507481875;12659.8107396231;1.39342026085015;1.02018707646999;0.840451719563495;0;0;0;NA;NA;NA;0.101535878886162;0.0733603665009364;0.0544015673845888;25205.3716905346;17941.7507481875;12659.8107396231;1.39342026085015;1.02018707646999;0.840451719563495;10937311.3408057;5800298.70064146;3095183.00554262;355126.331159102;262893.274463346;186127.673017817;0.389977172217141;0.28543861341888;0.213557347737712;25205.3716905346;17941.7507481875;12659.8107396231
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2029;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";362433.851656439;264103.919018979;188169.694166528;26446.1336861659;18381.866782015;13026.9084504484;1.3495997935753;1.0173996053102;0.82418474972664;0;0;0;NA;NA;NA;0.103962238429859;0.0754046078779374;0.0550247587763505;26446.1336861659;18381.866782015;13026.9084504484;1.3495997935753;1.0173996053102;0.82418474972664;11034237.2639742;5785324.51470593;3243914.62582828;362433.851656439;264103.919018979;188169.694166528;0.398840890996071;0.293116508111847;0.215937717262361;26446.1336861659;18381.866782015;13026.9084504484
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2030;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";358020.449062606;266059.910893699;191115.188635625;26582.3168419528;18298.6164397031;13118.615835273;1.32479389000484;0.988637514088755;0.777188927465963;0;0;0;NA;NA;NA;0.101640082445551;0.074759305515661;0.0556691804165509;26582.3168419528;18298.6164397031;13118.615835273;1.32479389000484;0.988637514088755;0.777188927465963;10763571.2997248;5877652.141924;3102296.56659365;358020.449062606;266059.910893699;191115.188635625;0.390358256881366;0.290694380400538;0.218397446227433;26582.3168419528;18298.6164397031;13118.615835273
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2031;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";359905.198451428;266599.751361731;198240.739297781;26555.183692593;18752.717323091;13204.2667803486;1.33110401850447;1.00073298009214;0.832226118314655;0;0;0;NA;NA;NA;0.104186733588594;0.0761833869939042;0.0558919279022053;26555.183692593;18752.717323091;13204.2667803486;1.33110401850447;1.00073298009214;0.832226118314655;11077337.4300008;5830091.89346802;3117787.27423948;359905.198451428;266599.751361731;198240.739297781;0.399660949148051;0.296037750237173;0.219247250072612;26555.183692593;18752.717323091;13204.2667803486
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2032;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";352910.941311198;265068.807795658;202499.613673214;27299.3250794447;19125.9301355335;13729.7837471076;1.31769907732814;1.00417967218072;0.819391283715243;0;0;0;NA;NA;NA;0.103798346033435;0.0777901365784674;0.057579968400386;27299.3250794447;19125.9301355335;13729.7837471076;1.31769907732814;1.00417967218072;0.819391283715243;11724791.1456923;5977000.41152913;3161858.71824436;352910.941311198;265068.807795658;202499.613673214;0.398242106746707;0.302058305910797;0.225680305997619;27299.3250794447;19125.9301355335;13729.7837471076
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2033;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";353198.414014116;269197.030505514;199161.16179647;26795.9716744874;19262.4164518813;13403.9339405724;1.32409020680698;0.983738056474361;0.775375486761711;0;0;0;NA;NA;NA;0.1032877124499;0.07771473166988;0.0573929272464412;26795.9716744874;19262.4164518813;13403.9339405724;1.32409020680698;0.983738056474361;0.775375486761711;11478603.869017;5916050.61832676;3186691.45582511;353198.414014116;269197.030505514;199161.16179647;0.396375926885238;0.301775954306848;0.224968113826481;26795.9716744874;19262.4164518813;13403.9339405724
"ASSss3_HCR4_REClow_INNvar_OERnaq_Ftgt0.063";2034;"ASSss3";"HCR4";"REClow";"INNvar";"OERnaq";"Ftgt0.063";363623.278764079;270295.301539162;200241.54581826;27788.6242431767;19384.8184143573;13877.24418059;1.33290412442959;0.993366289641148;0.828731474476462;0;0;0;NA;NA;NA;0.1061240439262;0.0786204057115392;0.0566389785479401;27788.6242431767;19384.8184143573;13877.24418059;1.33290412442959;0.993366289641148;0.828731474476462;11550325.060904;6060377.74389951;3088890.28644614;363623.278764079;270295.301539162;200241.54581826;0.406730581305083;0.305165977729956;0.222095762211866;27788.6242431767;19384.8184143573;13877.24418059
